============================================================
矿机运行日志 - 10.102.0.221
导出时间: 2026-05-02 05:55:48
IP: 10.102.0.221  序列号: MINER-10-102-0-221  型号: Antminer S19 XP
============================================================

[2026-05-02 05:55:48] [SYSTEM_LOG] 矿机后台系统日志（与 Web 界面一致）
2026-05-02T10:30:28.646914Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:30.248432Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:31.845357Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:33.437949Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:35.037407Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:36.634932Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:38.232031Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:39.829361Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:41.424477Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:43.024107Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:44.623507Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:46.216175Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:47.816012Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:49.413168Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:51.010397Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:52.605532Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:54.207146Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:55.804211Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:57.401228Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:30:58.998223Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:00.593550Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:02.188559Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:03.790149Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:05.385033Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:06.980067Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:08.577285Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:10.179392Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:11.772017Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:13.373831Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:14.968566Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:16.565869Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:18.163048Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:19.758159Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:21.355414Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:22.952508Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:24.551876Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:26.146909Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:27.746182Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:29.341154Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:30.938359Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:32.535933Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:34.135320Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:35.732422Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:37.331754Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:38.929099Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:40.523939Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:42.123282Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:43.718089Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:45.315426Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:46.914899Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:48.509925Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:50.109210Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:51.701803Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:53.298992Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:54.898394Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:56.495798Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:58.095797Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:31:59.690720Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:01.285961Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:02.887533Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:04.482312Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:06.081675Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:07.674436Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:09.276636Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:10.871475Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:11.907464Z [INFO] Checking available disk space
2026-05-02T10:32:12.468688Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:14.068133Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:15.662935Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:17.260361Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:18.857589Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:20.457048Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:22.049851Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:23.649549Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:25.244606Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:26.846316Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:28.441411Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:30.036561Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:31.636041Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:33.231032Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:34.832621Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:36.425251Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:38.024715Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:39.619983Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:41.221718Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:42.818868Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:44.414114Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:45.512312Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:47.109504Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:48.708892Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:50.301726Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:51.903306Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:53.500515Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:55.095318Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:56.694902Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:58.289810Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:32:59.887307Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:01.482281Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:03.083899Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:04.681062Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:06.278076Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:07.872857Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:09.467797Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:11.067054Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:12.664269Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:14.259287Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:15.858605Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:17.453731Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:19.055329Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:20.652377Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:22.247162Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:23.842101Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:25.441385Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:27.040924Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:28.637963Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:30.232967Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:31.830234Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:33.429738Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:35.022332Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:36.622050Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:38.219256Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:39.814331Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:41.411607Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:43.013229Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:44.608199Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:46.205369Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:47.805212Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:49.400108Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:50.999469Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:52.594466Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:54.189509Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:55.788911Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:57.386079Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:33:58.983278Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:00.582620Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:02.177556Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:03.775003Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:05.372576Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:06.970178Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:08.569814Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:10.162423Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:11.764051Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:13.358942Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:14.958271Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:16.550892Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:18.150231Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:19.747426Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:21.346801Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:22.941591Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:24.540976Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:26.133689Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:27.731273Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:29.328694Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:30.925845Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:32.527898Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:34.120485Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:35.719934Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:37.314888Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:38.911983Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:40.513534Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:42.106203Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:43.705667Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:45.302901Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:46.898285Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:48.500179Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:50.092759Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:51.689916Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:53.291760Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:54.884398Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:56.481746Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:58.083437Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:34:59.680444Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:01.275258Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:02.870179Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:04.469539Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:06.064512Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:07.663955Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:09.261202Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:10.858435Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:12.455635Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:14.050554Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:15.649902Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:17.246955Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:18.846307Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:19.944482Z [INFO] Current temperatures:
-   0: TopLeft:  6.00, TopRight:  6.00, BottomRight:  6.00, BottomLeft:  6.00
-   1: TopLeft:  6.00, TopRight:   NaN, BottomRight:   NaN, BottomLeft:  6.00
-   2: TopLeft:  6.00, TopRight:  6.00, BottomRight:  6.00, BottomLeft:  6.00

Fan status:
[FAIL] (0): FAN4
[ OK ] (1): FAN2
[FAIL] (2): FAN1
[ OK ] (3): FAN3

2026-05-02T10:35:20.441864Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:22.039039Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:23.633960Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:25.231208Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:26.830560Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:28.425726Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:30.022971Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:31.622276Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:33.221746Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:34.816565Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:36.411407Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:38.010883Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:39.609376Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:41.204347Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:42.805852Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:44.402874Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:45.997760Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:47.597124Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:49.191987Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:50.786968Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:52.384189Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:53.985797Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:55.580747Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:57.180098Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:35:58.775166Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:00.374479Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:01.967267Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:03.566911Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:05.166437Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:06.759030Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:08.360642Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:09.955484Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:11.554876Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:13.151842Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:14.746654Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:16.346119Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:17.943150Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:19.540220Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:21.137222Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:22.734309Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:24.327159Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:25.928908Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:27.521873Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:29.119161Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:30.716531Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:32.317986Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:33.912811Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:35.509979Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:37.107190Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:38.702103Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:40.299385Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:41.896511Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:43.495854Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:45.095485Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:46.692533Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:48.287381Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:49.886939Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:51.481850Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:53.076778Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:54.678323Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:56.275256Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:57.872385Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:36:59.467291Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:01.064497Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:02.661651Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:04.261127Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:05.853799Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:07.455384Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:09.050171Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:10.647410Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:11.909428Z [INFO] Checking available disk space
2026-05-02T10:37:12.246993Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:13.839611Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:15.436907Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:17.036300Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:18.635677Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:20.232675Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:21.825249Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:23.427234Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:25.024515Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:26.621501Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:28.214028Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:29.811096Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:31.410510Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:33.007681Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:34.602586Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:36.204749Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:37.797345Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:39.397011Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:40.992057Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:42.589567Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:44.188931Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:45.788233Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:47.385415Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:48.982395Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:50.579409Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:52.174318Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:53.776036Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:55.368884Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:56.970728Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:37:58.563381Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:00.165059Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:01.762239Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:03.354890Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:04.954240Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:06.551353Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:08.146325Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:09.743497Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:11.343756Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:12.943063Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:14.540043Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:16.132679Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:17.729809Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:19.331511Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:20.924178Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:22.521529Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:24.123307Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:25.718045Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:27.317441Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:28.910053Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:30.511646Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:32.108631Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:33.703457Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:35.298766Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:36.898279Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:38.497755Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:40.090408Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:41.689933Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:43.289272Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:44.881781Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:46.483398Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:48.080368Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:49.675182Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:51.274654Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:52.871761Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:54.464408Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:56.065929Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:57.662934Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:38:59.260136Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:00.852746Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:02.452021Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:04.051301Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:05.643925Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:07.245583Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:08.842584Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:10.435224Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:12.032681Z [WARN] Temperature Sensor Read Failed
2026-05-02T10:39:13.629851Z [WARN] Temperature Sensor Read Failed
