============================================================
矿机运行日志 - 10.102.0.162
导出时间: 2026-04-18 01:57:55
IP: 10.102.0.162  序列号: MINER-10-102-0-162  型号: Antminer S19 XP
============================================================

[2026-04-18 01:57:55] [SYSTEM_LOG] 矿机后台系统日志（与 Web 界面一致）
2026-04-18T06:31:50.055724Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:51.655429Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:53.250686Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:54.853246Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:56.448392Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:58.043537Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:31:59.087272Z [INFO] Checking available disk space
2026-04-18T06:31:59.645894Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:01.241047Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:02.838784Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:04.433978Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:06.033812Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:07.633804Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:09.231320Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:10.824017Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:12.423606Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:14.018992Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:15.618814Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:17.218898Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:18.816576Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:20.409507Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:22.009394Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:23.607012Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:25.202112Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:26.801941Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:28.399391Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:29.997117Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:31.594713Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:33.192148Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:34.789674Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:36.389425Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:37.982220Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:39.582009Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:41.177258Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:42.774896Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:44.372244Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:45.969721Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:47.567274Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:49.169625Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:50.762388Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:52.362000Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:53.959525Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:55.559462Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:57.152366Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:32:58.749809Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:00.349536Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:01.949211Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:03.544457Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:05.141890Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:06.739657Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:08.334882Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:09.932557Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:11.530199Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:13.130164Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:14.727856Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:16.323103Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:17.920580Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:19.517989Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:21.117815Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:22.713196Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:24.315304Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:25.912696Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:27.507958Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:29.107979Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:30.705181Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:32.300347Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:33.898418Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:35.495900Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:37.093588Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:38.693260Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:40.288532Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:41.883788Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:43.486337Z [WARN] Temperature Sensor Read Failed
2026-04-18T06:33:45.081415Z [WARN] Temperature Sensor Read Failed
