============================================================
矿机运行日志 - 10.102.0.200
导出时间: 2026-04-16 00:58:34
IP: 10.102.0.200  序列号: MINER-10-102-0-200  型号: Antminer S19 XP
============================================================

[2026-04-16 00:58:34] [SYSTEM_LOG] 矿机后台系统日志（与 Web 界面一致）
2026-04-16T05:32:31.849496Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:33.444768Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:35.044749Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:36.642242Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:38.242211Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:38.466916Z [INFO] Shares counter
2026-04-16T05:32:39.839829Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:41.437436Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:43.030308Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:44.632575Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:46.229945Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:47.825214Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:49.425189Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:51.017938Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:52.617829Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:54.215331Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:55.810479Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:57.412517Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:59.007775Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:32:59.149010Z [INFO] Checking available disk space
2026-04-16T05:33:00.603142Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:02.205379Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:03.800618Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:05.400662Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:06.995686Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:08.590776Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:10.193068Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:11.785863Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:13.383236Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:14.983098Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:16.578342Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:18.178044Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:19.773098Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:21.370824Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:22.968737Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:24.566070Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:26.163578Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:27.763571Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:29.363412Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:30.958654Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:32.554063Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:34.154309Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:35.749706Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:37.349521Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:38.944732Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:40.544599Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:42.139798Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:43.737543Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:45.337692Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:46.933449Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:48.535630Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:50.132995Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:51.725927Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:53.325759Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:54.921002Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:56.518450Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:58.115862Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:33:59.713392Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:01.313466Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:02.910845Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:04.506006Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:06.106009Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:07.705932Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:09.298671Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:10.898425Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:12.493775Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:14.093595Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:15.693729Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:17.286439Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:18.888615Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:20.483669Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:21.050906Z [INFO] ASIC board summary, 12.71V:
-   1: 510MHz, Elapsed:   ~2h 11m, Hashing: YES, 5m:  47.41, 15m:  47.40, 1h:  47.36, Nominal:  48.09
2026-04-16T05:34:22.081312Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:23.678853Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:25.276649Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:26.874092Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:28.471655Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:30.071502Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:31.666607Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:33.261863Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:33.263504Z [INFO] Current temperatures:
-   0: TopLeft: 25.00, TopRight:   NaN, BottomRight:   NaN, BottomLeft: 25.00
-   1: TopLeft: 52.00, TopRight: 37.00, BottomRight: 37.00, BottomLeft: 52.00
-   2: TopLeft: 27.00, TopRight: 23.00, BottomRight: 23.00, BottomLeft: 27.00

Fan status:
[ OK ] (0): FAN4
[ OK ] (1): FAN2
[ OK ] (2): FAN1
[ OK ] (3): FAN3

2026-04-16T05:34:34.861833Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:36.462010Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:38.059530Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:39.652407Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:41.250014Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:42.847338Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:44.444974Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:46.045329Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:47.645112Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:49.242692Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:50.837816Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:52.433563Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:54.035724Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:55.633136Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:57.228282Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:34:58.828211Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:00.423232Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:02.020934Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:03.618764Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:05.216322Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:06.811473Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:08.413921Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:10.006727Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:11.604177Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:13.206345Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:14.801462Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:16.399014Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:17.994151Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:19.593888Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:21.189159Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:22.786639Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:24.388712Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:25.983838Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:27.579098Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:29.176718Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:30.774227Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:32.376206Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:33.973627Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:35.566252Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:37.163582Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:38.761170Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:40.358698Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:41.956129Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:43.553621Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:45.151150Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:46.748544Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:48.346115Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:49.946240Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:51.543825Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:53.139042Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:54.741495Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:56.334377Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:57.931786Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:35:59.529203Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:01.131328Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:02.724051Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:04.326357Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:05.921439Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:07.518810Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:09.118823Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:10.714009Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:12.313850Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:13.908878Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:15.504272Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:17.101749Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:18.699433Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:20.299194Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:21.894263Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:23.491789Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:25.091692Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:26.689335Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:28.284509Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:29.886910Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:31.479714Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:33.077189Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:34.674821Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:36.274720Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:37.869916Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:39.467400Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:41.064861Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:42.664701Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:44.262108Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:45.857232Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:47.459313Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:49.052064Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:50.651812Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:52.247089Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:53.849161Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:55.444382Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:57.039739Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:36:58.637360Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:00.237294Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:01.832476Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:03.430061Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:05.032133Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:06.629574Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:08.222367Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:09.819760Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:11.422194Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:13.017524Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:14.614923Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:16.212623Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:17.812385Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:19.407565Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:21.002979Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:22.605398Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:24.198183Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:25.795970Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:27.395779Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:28.993357Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:30.589546Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:32.191911Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:33.787051Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:35.382495Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:36.982076Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:38.554337Z [INFO] Shares counter
2026-04-16T05:37:38.579821Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:40.179990Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:41.775114Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:43.370206Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:44.967826Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:46.565533Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:48.165624Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:49.763160Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:51.363148Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:52.958232Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:54.553447Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:56.155702Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:57.753430Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:37:59.148414Z [INFO] Checking available disk space
2026-04-16T05:37:59.346158Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:00.943630Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:02.541076Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:04.143468Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:05.740853Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:07.335869Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:08.933557Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:10.531037Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:12.130985Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:13.723778Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:15.321522Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:16.918996Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:18.516593Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:20.114191Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:21.714028Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:23.311804Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:24.907228Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:26.509576Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:28.102261Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:29.699771Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:31.297512Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:32.897307Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:34.492728Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:36.090210Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:37.687840Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:39.290040Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:40.882851Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:42.480491Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:44.077919Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:45.675761Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:47.275864Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:48.873516Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:50.468660Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:52.068630Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:53.666190Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:55.266155Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:56.859021Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:38:58.458776Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:00.054055Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:01.655956Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:03.249857Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:04.847434Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:06.450725Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:08.045853Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:09.641304Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:11.241391Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:12.836637Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:14.436467Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:16.031596Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:17.633641Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:19.226321Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:20.823902Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:22.421503Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:24.019043Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:25.204916Z [INFO] ASIC board summary, 12.71V:
-   1: 510MHz, Elapsed:   ~2h 16m, Hashing: YES, 5m:  47.38, 15m:  47.38, 1h:  47.37, Nominal:  48.09
2026-04-16T05:39:25.618935Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:27.214191Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:28.814183Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:30.409478Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:32.009669Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:33.604856Z [WARN] Temperature Sensor Read Failed
2026-04-16T05:39:34.341878Z [INFO] Current temperatures:
-   0: TopLeft: 25.00, TopRight:   NaN, BottomRight:   NaN, BottomLeft: 25.00
-   1: TopLeft: 52.00, TopRight: 37.00, BottomRight: 37.00, BottomLeft: 52.00
-   2: TopLeft: 27.00, TopRight: 23.00, BottomRight: 23.00, BottomLeft: 27.00

