============================================================
矿机运行日志 - 10.102.0.221
导出时间: 2026-04-24 00:40:23
IP: 10.102.0.221  序列号: MINER-10-102-0-221  型号: Antminer S19 XP
============================================================

[2026-04-24 00:40:23] [SYSTEM_LOG] 矿机后台系统日志（与 Web 界面一致）
2026-04-24T05:15:14.138548Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:15.735478Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:17.330367Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:18.925289Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:20.524745Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:22.121963Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:23.719189Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:25.316455Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:26.915836Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:28.508441Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:30.105617Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:31.705204Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:33.302684Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:34.900072Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:36.495023Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:38.094430Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:39.689349Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:41.290999Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:42.883731Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:44.483192Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:46.082589Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:47.679738Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:49.274576Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:50.869684Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:52.469149Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:54.064235Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:55.661389Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:57.263374Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:15:58.856125Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:00.457628Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:02.050324Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:03.647568Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:05.247031Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:06.841976Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:08.439143Z [WARN] Temperature Sensor Read Failed
2026-04-24T05:16:10.040682Z [WARN] Temperature Sensor Read Failed
